<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2009.10.28	9840	9859	9705	9711	180	0	0
2009.10.29	9713	9922	9702	9903	251	0	0
2009.10.30	9903	9910	9632	9664	318	0	0
2009.11.02	9658	9812	9596	9735	356	0	0
2009.11.03	9740	9775	9627	9717	274	0	0
2009.11.04	9716	9887	9712	9785	282	0	0
2009.11.05	9785	9970	9722	9954	328	0	0
2009.11.06	9953	10007	9874	9978	242	0	0
2009.11.09	9979	10196	9969	10192	242	0	0
2009.11.10	10192	10227	10153	10217	124	0	0
2009.11.11	10220	10309	10211	10259	158	0	0
2009.11.12	10258	10289	10137	10189	236	0	0
2009.11.13	10186	10271	10158	10242	171	0	0
2009.11.16	10243	10404	10240	10368	204	0	0
