<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2009.09.25	00:00:00	10355.0	10375.0	10185.0	10200.0	226	0	0
2009.09.28	00:00:00	10070.0	10255.0	10065.0	10245.0	206	0	0
2009.09.29	00:00:00	10175.0	10205.0	10085.0	10115.0	181	0	0
2009.09.30	00:00:00	10160.0	10170.0	10010.0	10065.0	226	0	0
2009.10.01	00:00:00	10045.0	10060.0	9815.0	9845.0	291	0	0
2009.10.02	00:00:00	9795.0	9795.0	9600.0	9735.0	331	0	0
2009.10.05	00:00:00	9775.0	9800.0	9685.0	9785.0	221	0	0
2009.10.06	00:00:00	9840.0	9850.0	9730.0	9745.0	146	0	0
2009.10.07	00:00:00	9780.0	9805.0	9730.0	9795.0	136	0	0
2009.10.08	00:00:00	9795.0	9945.0	9790.0	9900.0	206	0	0
2009.10.09	00:00:00	10030.0	10095.0	9955.0	10085.0	226	0	0
2009.10.12	00:00:00	10105.0	10190.0	10085.0	10105.0	211	0	0
